Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,KB/sec
1430516350536,1445,Login Page,200,OK,Thread Group 1-60,text,true,2375,70,70,1445
1430516350553,1445,Login Page,200,OK,Thread Group 1-61,text,true,2375,70,70,1445
1430516350567,1455,Login Page,200,OK,Thread Group 1-62,text,true,2375,70,70,1455
1430516350584,1452,Login Page,200,OK,Thread Group 1-63,text,true,2375,70,70,1452
1430516350617,1430,Login Page,200,OK,Thread Group 1-65,text,true,2375,70,70,1430
1430516350600,1471,Login Page,200,OK,Thread Group 1-64,text,true,2375,70,70,1471
1430516350634,1441,Login Page,200,OK,Thread Group 1-66,text,true,2375,70,70,1441
1430516350649,1447,Login Page,200,OK,Thread Group 1-67,text,true,2375,70,70,1447
1430516350665,1448,Login Page,200,OK,Thread Group 1-68,text,true,2375,70,70,1448
1430516350680,1443,Login Page,200,OK,Thread Group 1-69,text,true,2375,70,70,1443
1430516350696,1454,Login Page,200,OK,Thread Group 1-70,text,true,2375,70,70,1453
1430516349816,2685,Login POST,200,OK,Thread Group 1-2,text,true,47899,70,70,638
1430516349832,2678,Login POST,200,OK,Thread Group 1-4,text,true,47848,70,70,633
1430516349816,2711,Login POST,200,OK,Thread Group 1-1,text,true,47874,70,70,633
1430516349832,3034,Login POST,200,OK,Thread Group 1-5,text,true,47887,70,70,1077
1430516349832,3055,Login POST,200,OK,Thread Group 1-7,text,true,47888,70,70,960
1430516349832,3466,Login POST,200,OK,Thread Group 1-3,text,true,47947,70,70,1093
1430516349832,3554,Login POST,200,OK,Thread Group 1-8,text,true,47872,70,70,1091
1430516349832,3672,Login POST,200,OK,Thread Group 1-6,text,true,47876,70,70,1307
1430516349848,4477,Login POST,200,OK,Thread Group 1-9,text,true,47915,70,70,1306
1430516349848,4628,Login POST,200,OK,Thread Group 1-10,text,true,47870,70,70,1445
1430516349848,6449,Login POST,200,OK,Thread Group 1-12,text,true,48018,70,70,1464
1430516349848,7389,Login POST,200,OK,Thread Group 1-11,text,true,47962,70,70,1517
1430516350116,9277,Login POST,200,OK,Thread Group 1-13,text,true,47940,70,70,1490
1430516352511,7354,Load random friend,200,OK,Thread Group 1-2,text,true,1837,70,70,7354
1430516352527,7372,Load random friend,200,OK,Thread Group 1-4,text,true,1826,70,70,7371
1430516352543,7386,Load random friend,200,OK,Thread Group 1-1,text,true,1823,70,70,7385
1430516352875,7063,Load random friend,200,OK,Thread Group 1-5,text,true,1826,70,70,7063
1430516352896,7065,Load random friend,200,OK,Thread Group 1-7,text,true,1841,70,70,7065
1430516353307,6670,Load random friend,200,OK,Thread Group 1-3,text,true,1826,70,70,6670
1430516353513,6493,Load random friend,200,OK,Thread Group 1-6,text,true,1845,70,70,6492
1430516353396,6618,Load random friend,200,OK,Thread Group 1-8,text,true,1823,70,70,6618
1430516350397,9941,Login POST,200,OK,Thread Group 1-14,text,true,47925,70,70,1497
1430516351294,9298,Login POST,200,OK,Thread Group 1-16,text,true,47922,70,70,1752
1430516351136,9476,Login POST,200,OK,Thread Group 1-17,text,true,47942,70,70,1544
1430516351332,9354,Login POST,200,OK,Thread Group 1-19,text,true,47858,70,70,2425
1430516351313,9465,Login POST,200,OK,Thread Group 1-15,text,true,47845,70,70,2322
1430516354335,6497,Load random friend,200,OK,Thread Group 1-9,text,true,1832,70,70,6496
1430516354485,6387,Load random friend,200,OK,Thread Group 1-10,text,true,1819,70,70,6387
1430516351347,9691,Login POST,200,OK,Thread Group 1-18,text,true,47860,70,70,2538
1430516351349,9963,Login POST,200,OK,Thread Group 1-20,text,true,47990,70,70,2653
1430516351364,9975,Login POST,200,OK,Thread Group 1-21,text,true,47908,70,70,2675
1430516351369,10083,Login POST,200,OK,Thread Group 1-22,text,true,47888,70,70,2839
1430516351388,10202,Login POST,200,OK,Thread Group 1-23,text,true,47805,70,70,3198
1430516351398,10354,Login POST,200,OK,Thread Group 1-24,text,true,47971,70,70,3310
1430516351406,10576,Login POST,200,OK,Thread Group 1-25,text,true,47791,70,70,3423
1430516351429,10632,Login POST,200,OK,Thread Group 1-26,text,true,47900,70,70,3537
1430516351446,10691,Login POST,200,OK,Thread Group 1-27,text,true,47933,70,70,3528
1430516351446,10807,Login POST,200,OK,Thread Group 1-28,text,true,48004,70,70,3761
1430516351563,10831,Login POST,200,OK,Thread Group 1-29,text,true,47918,70,70,3747
1430516351545,11078,Login POST,200,OK,Thread Group 1-30,text,true,47876,70,70,3884
1430516351579,11137,Login POST,200,OK,Thread Group 1-31,text,true,47939,70,70,3869
1430516351596,11200,Login POST,200,OK,Thread Group 1-32,text,true,47805,70,70,3969
1430516351613,11288,Login POST,200,OK,Thread Group 1-34,text,true,47952,70,70,4068
1430516351613,11443,Login POST,200,OK,Thread Group 1-35,text,true,47905,70,70,4181
1430516356306,6771,Load random friend,200,OK,Thread Group 1-12,text,true,1832,70,70,6771
1430516351613,11692,Login POST,200,OK,Thread Group 1-33,text,true,47896,70,70,4300
1430516351629,11812,Login POST,200,OK,Thread Group 1-36,text,true,47983,70,70,4403
1430516351644,11819,Login POST,200,OK,Thread Group 1-37,text,true,47919,70,70,4532
1430516351647,11933,Login POST,200,OK,Thread Group 1-39,text,true,47970,70,70,4646
1430516351664,12089,Login POST,200,OK,Thread Group 1-42,text,true,47739,70,70,4864
1430516351661,12305,Login POST,200,OK,Thread Group 1-38,text,true,48022,70,70,4881
1430516351680,12392,Login POST,200,OK,Thread Group 1-40,text,true,47858,70,70,5069
1430516351697,12383,Login POST,200,OK,Thread Group 1-43,text,true,47808,70,70,5177
1430516357247,6866,Load random friend,200,OK,Thread Group 1-11,text,true,1844,70,70,6866
1430516351695,12522,Login POST,200,OK,Thread Group 1-41,text,true,47921,70,70,5291
1430516351697,12720,Login POST,200,OK,Thread Group 1-44,text,true,48000,70,70,5420
1430516351712,12939,Login POST,200,OK,Thread Group 1-45,text,true,47875,70,70,5531
1430516351713,12962,Login POST,200,OK,Thread Group 1-46,text,true,47931,70,70,5544
1430516351729,13034,Login POST,200,OK,Thread Group 1-47,text,true,47900,70,70,5837
1430516351846,13015,Login POST,200,OK,Thread Group 1-50,text,true,47882,70,70,5725
1430516351745,13308,Login POST,200,OK,Thread Group 1-48,text,true,47931,70,70,6019
1430516351732,13513,Login POST,200,OK,Thread Group 1-49,text,true,47906,70,70,6047
1430516351862,13483,Login POST,200,OK,Thread Group 1-51,text,true,47949,70,70,6126
1430516351878,13490,Login POST,200,OK,Thread Group 1-52,text,true,47806,70,70,6125
1430516351878,13607,Login POST,200,OK,Thread Group 1-53,text,true,47937,70,70,6234
1430516351895,13799,Login POST,200,OK,Thread Group 1-54,text,true,47832,70,70,6332
1430516351911,13964,Login POST,200,OK,Thread Group 1-55,text,true,47882,70,70,6433
1430516351945,14056,Login POST,200,OK,Thread Group 1-57,text,true,47954,70,70,6618
1430516351928,14098,Login POST,200,OK,Thread Group 1-56,text,true,47880,70,70,6522
1430516351961,14147,Login POST,200,OK,Thread Group 1-58,text,true,47965,70,70,6712
1430516351976,14362,Login POST,200,OK,Thread Group 1-59,text,true,47930,70,70,6815
1430516351995,14538,Login POST,200,OK,Thread Group 1-60,text,true,47800,70,70,6913
1430516359403,7167,Load random friend,200,OK,Thread Group 1-13,text,true,1833,70,70,7167
1430516352012,14648,Login POST,200,OK,Thread Group 1-61,text,true,47812,70,70,7004
1430516352030,14670,Login POST,200,OK,Thread Group 1-62,text,true,47896,70,70,7141
1430516352044,14732,Login POST,200,OK,Thread Group 1-63,text,true,47862,70,70,7146
1430516352055,14921,Login POST,200,OK,Thread Group 1-65,text,true,48036,70,70,7235
1430516359876,7125,Login Page,200,OK,Thread Group 1-2,text,true,2375,70,70,7125
1430516352095,15092,Login POST,200,OK,Thread Group 1-66,text,true,48008,70,70,7519
1430516359909,7292,Login Page,200,OK,Thread Group 1-4,text,true,2375,70,70,7292
1430516352104,15164,Login POST,200,OK,Thread Group 1-67,text,true,47875,70,70,7622
1430516359938,7400,Login Page,200,OK,Thread Group 1-1,text,true,2375,70,70,7400
1430516352079,15279,Login POST,200,OK,Thread Group 1-64,text,true,47861,70,70,7652
1430516359960,7417,Login Page,200,OK,Thread Group 1-5,text,true,2375,70,70,7417
1430516359977,7416,Login Page,200,OK,Thread Group 1-7,text,true,2375,70,70,7415
1430516359992,7421,Login Page,200,OK,Thread Group 1-3,text,true,2375,70,70,7421
1430516360016,7452,Login Page,200,OK,Thread Group 1-6,text,true,2375,70,70,7452
1430516360029,7450,Login Page,200,OK,Thread Group 1-8,text,true,2375,70,70,7450
1430516352127,15378,Login POST,200,OK,Thread Group 1-68,text,true,48032,70,70,7736
1430516360348,7179,Load random friend,200,OK,Thread Group 1-14,text,true,1832,70,70,7179
1430516360603,6933,Load random friend,200,OK,Thread Group 1-16,text,true,1843,70,70,6933
1430516360624,6914,Load random friend,200,OK,Thread Group 1-17,text,true,1831,70,70,6914
1430516360842,6722,Login Page,200,OK,Thread Group 1-9,text,true,2375,70,70,6722
1430516360788,6789,Load random friend,200,OK,Thread Group 1-15,text,true,1832,70,70,6789
1430516360695,6879,Load random friend,200,OK,Thread Group 1-19,text,true,1830,70,70,6879
1430516360881,6720,Login Page,200,OK,Thread Group 1-10,text,true,2375,70,70,6720
1430516361050,6574,Load random friend,200,OK,Thread Group 1-18,text,true,1820,70,70,6574
1430516361322,6316,Load random friend,200,OK,Thread Group 1-20,text,true,1831,70,70,6316
1430516361348,6303,Load random friend,200,OK,Thread Group 1-21,text,true,1827,70,70,6303
1430516361462,6204,Load random friend,200,OK,Thread Group 1-22,text,true,1836,70,70,6204
1430516361600,6083,Load random friend,200,OK,Thread Group 1-23,text,true,1831,70,70,6083
1430516361764,5941,Load random friend,200,OK,Thread Group 1-24,text,true,1838,70,70,5940
1430516361992,5721,Load random friend,200,OK,Thread Group 1-25,text,true,1835,70,70,5721
1430516362072,5667,Load random friend,200,OK,Thread Group 1-26,text,true,1834,70,70,5667
1430516362264,5496,Load random friend,200,OK,Thread Group 1-28,text,true,1844,70,70,5496
1430516362147,5620,Load random friend,200,OK,Thread Group 1-27,text,true,1841,70,70,5620
1430516362404,5396,Load random friend,200,OK,Thread Group 1-29,text,true,1834,70,70,5396
1430516362726,5085,Load random friend,200,OK,Thread Group 1-31,text,true,1840,70,70,5085
1430516362633,5186,Load random friend,200,OK,Thread Group 1-30,text,true,1834,70,70,5186
1430516362911,4969,Load random friend,200,OK,Thread Group 1-34,text,true,1833,70,70,4969
1430516362806,5077,Load random friend,200,OK,Thread Group 1-32,text,true,1831,70,70,5076
1430516363066,4838,Load random friend,200,OK,Thread Group 1-35,text,true,1837,70,70,4838
1430516352144,15769,Login POST,200,OK,Thread Group 1-69,text,true,47879,70,70,7748
1430516363087,4845,Login Page,200,OK,Thread Group 1-12,text,true,2375,70,70,4845
1430516363316,4628,Load random friend,200,OK,Thread Group 1-33,text,true,1835,70,70,4627
1430516363472,4484,Load random friend,200,OK,Thread Group 1-37,text,true,1822,70,70,4483
1430516363451,4522,Load random friend,200,OK,Thread Group 1-36,text,true,1833,70,70,4522
1430516363590,4396,Load random friend,200,OK,Thread Group 1-39,text,true,1842,70,70,4396
1430516363764,4239,Load random friend,200,OK,Thread Group 1-42,text,true,1831,70,70,4239
1430516363976,4050,Load random friend,200,OK,Thread Group 1-38,text,true,1832,70,70,4050
1430516364100,3933,Load random friend,200,OK,Thread Group 1-43,text,true,1829,70,70,3933
1430516364082,3956,Load random friend,200,OK,Thread Group 1-40,text,true,1834,70,70,3956
1430516364121,3940,Login Page,200,OK,Thread Group 1-11,text,true,2375,70,70,3939
1430516364661,3411,Load random friend,200,OK,Thread Group 1-45,text,true,1839,70,70,3410
1430516364228,3860,Load random friend,200,OK,Thread Group 1-41,text,true,1848,70,70,3860
1430516364428,3666,Load random friend,200,OK,Thread Group 1-44,text,true,1831,70,70,3666
1430516364685,3438,Load random friend,200,OK,Thread Group 1-46,text,true,1828,70,70,3438
1430516364871,3261,Load random friend,200,OK,Thread Group 1-50,text,true,1833,70,70,3261
1430516364773,3371,Load random friend,200,OK,Thread Group 1-47,text,true,1844,70,70,3371
1430516365064,3073,Load random friend,200,OK,Thread Group 1-48,text,true,1823,70,70,3073
1430516365355,2818,Load random friend,200,OK,Thread Group 1-51,text,true,1821,70,70,2817
1430516365255,2936,Load random friend,200,OK,Thread Group 1-49,text,true,1825,70,70,2936
1430516365378,2817,Load random friend,200,OK,Thread Group 1-52,text,true,1828,70,70,2816
1430516365885,2339,Load random friend,200,OK,Thread Group 1-55,text,true,1848,70,70,2339
1430516365495,2733,Load random friend,200,OK,Thread Group 1-53,text,true,1835,70,70,2733
1430516365704,2531,Load random friend,200,OK,Thread Group 1-54,text,true,1839,70,70,2531
1430516366011,2290,Load random friend,200,OK,Thread Group 1-57,text,true,1827,70,70,2290
1430516366036,2269,Load random friend,200,OK,Thread Group 1-56,text,true,1833,70,70,2269
1430516366348,1977,Load random friend,200,OK,Thread Group 1-59,text,true,1827,70,70,1977
1430516366119,2212,Load random friend,200,OK,Thread Group 1-58,text,true,1820,70,70,2212
1430516352163,16177,Login POST,200,OK,Thread Group 1-70,text,true,48056,70,70,7753
1430516366579,1784,Login Page,200,OK,Thread Group 1-13,text,true,2375,70,70,1784
1430516366544,1826,Load random friend,200,OK,Thread Group 1-60,text,true,1823,70,70,1826
1430516366710,1677,Load random friend,200,OK,Thread Group 1-62,text,true,1830,70,70,1677
1430516366670,1720,Load random friend,200,OK,Thread Group 1-61,text,true,1841,70,70,1720
1430516366786,1629,Load random friend,200,OK,Thread Group 1-63,text,true,1834,70,70,1628
1430516366986,1456,Load random friend,200,OK,Thread Group 1-65,text,true,1834,70,70,1456
1430516367278,1177,Load random friend,200,OK,Thread Group 1-67,text,true,1843,70,70,1177
1430516367197,1266,Load random friend,200,OK,Thread Group 1-66,text,true,1845,70,70,1266
1430516367368,1112,Load random friend,200,OK,Thread Group 1-64,text,true,1829,70,70,1112
1430516367515,988,Load random friend,200,OK,Thread Group 1-68,text,true,1835,70,70,988
1430516367536,981,Login Page,200,OK,Thread Group 1-14,text,true,2375,70,70,981
1430516367574,947,Login Page,200,OK,Thread Group 1-17,text,true,2375,70,70,947
1430516367558,975,Login Page,200,OK,Thread Group 1-16,text,true,2375,70,70,974
1430516367609,937,Login Page,200,OK,Thread Group 1-19,text,true,2375,70,70,937
1430516367609,958,Login Page,200,OK,Thread Group 1-15,text,true,2375,70,70,958
1430516367658,925,Login Page,200,OK,Thread Group 1-20,text,true,2375,70,70,925
1430516367641,934,Login Page,200,OK,Thread Group 1-18,text,true,2375,70,70,934
1430516367674,920,Login Page,200,OK,Thread Group 1-21,text,true,2375,70,70,920
1430516367707,896,Login Page,200,OK,Thread Group 1-23,text,true,2375,70,70,896
1430516367691,916,Login Page,200,OK,Thread Group 1-22,text,true,2375,70,70,916
1430516367750,871,Login Page,200,OK,Thread Group 1-25,text,true,2375,70,70,870
1430516367724,910,Login Page,200,OK,Thread Group 1-24,text,true,2375,70,70,910
1430516367790,857,Login Page,200,OK,Thread Group 1-27,text,true,2375,70,70,856
1430516367790,867,Login Page,200,OK,Thread Group 1-28,text,true,2375,70,70,867
1430516367824,842,Login Page,200,OK,Thread Group 1-29,text,true,2375,70,70,841
1430516367775,899,Login Page,200,OK,Thread Group 1-26,text,true,2375,70,70,899
1430516367858,820,Login Page,200,OK,Thread Group 1-30,text,true,2375,70,70,820
1430516367890,809,Login Page,200,OK,Thread Group 1-34,text,true,2375,70,70,809
1430516367907,796,Login Page,200,OK,Thread Group 1-32,text,true,2375,70,70,796
1430516367841,868,Login Page,200,OK,Thread Group 1-31,text,true,2375,70,70,868
1430516367924,805,Login Page,200,OK,Thread Group 1-35,text,true,2375,70,70,805
1430516367990,748,Login Page,200,OK,Thread Group 1-33,text,true,2375,70,70,748
1430516367990,764,Login Page,200,OK,Thread Group 1-37,text,true,2375,70,70,764
1430516367941,824,Load random friend,200,OK,Thread Group 1-69,text,true,1834,70,70,824
1430516368025,751,Login Page,200,OK,Thread Group 1-39,text,true,2375,70,70,751
1430516368010,772,Login Page,200,OK,Thread Group 1-36,text,true,2375,70,70,772
1430516368025,762,Login Page,200,OK,Thread Group 1-42,text,true,2375,70,70,762
1430516368035,765,Login Page,200,OK,Thread Group 1-38,text,true,2375,70,70,764
1430516368057,756,Login Page,200,OK,Thread Group 1-43,text,true,2375,70,70,756
1430516368106,717,Login Page,200,OK,Thread Group 1-45,text,true,2375,70,70,717
